shipment_id,asin,sku,quantity,title,is_game
FBA19KM982VB,B091DBFGWF,1071047176,2,RBI BASEBALL 21 NINTENDO SWITCH - NINTENDO SWITCH [video game],True
FBA19KM982VB,B09D6QWQHD,1071047208,4,Call of Duty: Vanguard [video game],False
FBA19KM982VB,B0794QSXP5,1071133179,2,Dragon Ball Fighterz - Xbox One [video game],True
FBA19KM982VB,B0B94XBQZ6,1071283757,10,Dead Island 2: Day 1 Edition - Xbox Series X [video game],True
FBA19KM982VB,B00YX0Z3XW,1071379574,1,Call of Duty: Black Ops III - Multiplayer Edition - PlayStation 3 [video game],True
FBA19KM982VB,B09GCXZKBZ,1071379580,1,My Universe: Puppies and Kittens - PlayStation 4 [video game],True
FBA19KM982VB,B07BHHDTL4,1071379584,4,Sonic Mania Plus - PlayStation 4 [video game],True
FBA19KM982VB,B003ZUWLYU,1071379595,1,Family Feud Decades - Nintendo Wii [video game],True
FBA19KM982VB,B01BXAFRU8,1071379603,1,Tales from the Borderlands - Xbox One [video game],True
FBA19KM982VB,B00160PA80,1071517326,1,NCAA Football 09 - PlayStation 2 [video game],True
FBA19KM982VB,B004FS8LYK,1071517331,2,Tomb Raider [video game],True
FBA19KM982VB,B07FF3F7F9,1071517341,1,Subnautica - Xbox One [video game],True
FBA19KM982VB,B07SSD8V81,1071517342,1,Baldur's Gate: Enhanced Edition - Xbox One [video game],True
FBA19KM982VB,B002I0HJZO,1071744004,2,Battlefield 3 [video game],False
FBA19KM982VB,B001DZ1GM2,1071744006,3,Wanted: Weapons of Fate - PC [video game],True
FBA19KM982VB,B0062VM8LU,1071744010,1,Final Fantasy XIII-2 Collector's Edition - Playstation 3 [video game],True
FBA19KM982VB,B08P6XQTL6,1071744016,1,The Last Kids On Earth and The Staff Of Doom (PS4) [video game],True
FBA19KM982VB,B07BHHJR4K,1071744050,1,Yakuza Kiwami 2: SteelBook Edition - PlayStation 4 [video game],True
FBA19KM982VB,B001B1W3JS,1071881581,1,Shaun White Snowboarding - PlayStation 2 [video game],True
FBA19KM982VB,B00DC7G1WE,1071881586,2,Bayonetta 2 [video game],False
FBA19KM982VB,B002I0JFCO,1071881587,1,EA Sports Active 2 - Xbox 360 [video game],True
FBA19KM982VB,B00CPKUV7K,1071881590,1,Wolfenstein: The New Order - Xbox 360 [video game],True
FBA19KM982VB,B000HCQJZQ,1072047470,1,Age of Empires III: The WarChiefs Expansion Pack [video game],False
FBA19KM982VB,B0032FCM6U,1072047471,1,MLB 2K10 - PC [video game],True
FBA19KM982VB,B001GGO1FW,1072047472,3,The Godfather II - PC [video game],True
FBA19KM982VB,B001UWP30Y,1072047473,1,Guitar Hero Smash Hits - PlayStation 2 [video game],True
FBA19KM982VB,B008J16APQ,1072047475,1,The Walking Dead: Survival Instinct - Playstation 3 [video game],True
FBA19KM982VB,B00J226358,1072047476,1,Bound by Flame - PlayStation 4 Standard Edition [video game],True
FBA19KM982VB,B07DNZCHJ7,1072047477,5,Just Dance 2019 (PS4) (PS4) [video game],True
FBA19KM982VB,B0BB89N26T,1072047480,1,Train Sim World 3 (PS5) [video game],True
FBA19KM982VB,B07B99WHXS,1072047481,1,South Park and The Fractured But Whole (Nintendo Switch) [video game],True
FBA19KM982VB,B099TPXB8D,1072047482,1,The Cruel King and the Great Hero: Storybook Edition - Nintendo Switch [video game],True
FBA19KM982VB,B084F358N1,1072047483,2,The Outer Worlds - Nintendo Switch [video game],True
FBA19KM982VB,B00YI79BJC,1072047484,1,Skylanders SuperChargers Racing Starter Pack - Wii [video game],True
FBA19KM982VB,B0053BQQ6I,1072047485,1,WWE '12 [video game],True
FBA19KM982VB,B00164TDUC,1072047486,1,Tiger Woods PGA Tour 09 - Xbox 360 [video game],True
FBA19KM982VB,B01GKH5Q82,1072047487,6,FIFA 17 - Xbox One [video game],True
FBA19KM982VB,B000NIJ36G,2Y-9VX6-CG8U,1,All Pro Football 2K8 - Xbox 360 [video game],True
FBA19KM982VB,B00DWXV1DM,66-XE0M-2B3K,1,Teenage Mutant Ninja Turtles [video game],False
FBA19KM982VB,B00498PSZQ,9Z-BVFE-JNJ5,4,You Don't Know Jack - Xbox 360 [video game],True
FBA19KM982VB,B0053BSNZU,AG-VIFV-7ERQ,1,UFC Undisputed 3 [video game],False
FBA19KM982VB,B0050SYYEK,DL-GWVW-9XVQ,1,Dance Central 2 - Xbox 360 [video game],True
FBA19KM982VB,B003KMJ9FC,H4-PZ1W-0Y3I,1,Monopoly Streets - Nintendo Wii [video game],True
FBA19KM982VB,B008E6ZXRC,KL-025P-I37A,1,Wipeout 3 - Xbox 360 [video game],True
FBA19KM982VB,B003S2JI82,OK-7Q67-6J4G,1,Jeopardy - Nintendo Wii [video game],True
FBA19KM982VB,B00D7UHT0E,QZ-C9CY-Q1FM,1,Just Dance 2014 - Nintendo Wii [video game],True
FBA19KM982VB,B07KX13568,SC-M2TA-5WQ6,2,Hello Neighbor Nintendo Switch [video game],True
FBA19KM982VB,B008OQTS0U,TC-5E98-60M6,1,Battlefield 3 Premium Edition -Xbox 360 [video game],True
FBA19KM982VB,B00CYS5DU8,UV-TWJI-REH4,2,Madden NFL 25 - PlayStation 4 [video game],True
FBA19KM982VB,B00E9GQ3WK,VQ-4B6A-L2VA,4,Wipeout: Create & Crash - Xbox 360 [video game],True
FBA19KM982VB,B0013EF17O,WV-VD8F-734E,1,Speed Racer: The Videogame - Nintendo Wii [video game],True
FBA19KM982VB,B007MM9E2E,XV-CDLD-C9FB,1,Disney Epic Mickey 2: The Power of Two - Playstation 3 [video game],True
FBA19KM982VB,B004L4AZ3I,YM-A3JU-Q1OQ,1,Asphalt 3D [video game],False
FBA19KM982VB,B00NP8J1UY,ZJ-BVYQ-EU73,1,Need for Speed Rivals Complete Edition - Xbox One [video game],True
FBA19LMC4ZJF,B00CX7FOVS,1023731505,1,Madden NFL 25 - Xbox One [video game],True
FBA19LMC4ZJF,B00RUZPKYY,1024534710,1,Disgaea 5: Alliance of Vengeance - PlayStation 4 [video game],True
FBA19LMC4ZJF,B001VLFCXW,1028571398,1,The Bigs 2 - Nintendo Wii [video game],True
FBA19LMC4ZJF,B00STU8L3Q,1028908817,1,The Elder Scrolls Online: Tamriel Unlimited - PC [video game],True
FBA19LMC4ZJF,B003TJVKAS,1029050598,1,Deca Sports Freedom Kinect [video game],False
FBA19LMC4ZJF,B002KA20GA,1031053821,1,Alice In Wonderland - Nintendo Wii [video game],True
FBA19LMC4ZJF,B002AO7DHW,1032599009,1,Rock Band: Country Track Pack - Nintendo Wii [video game],True
FBA19LMC4ZJF,B073LJR33D,1033468925,1,Farming Simulator 17 Platinum Edition - PlayStation 4 [video game],True
FBA19LMC4ZJF,B01NBJM1MN,1033469063,1,Yooka-Laylee - PlayStation 4 [video game],True
FBA19LMC4ZJF,B071NFMKR2,1036662531,1,Final Fantasy XIV Online Complete Edition - PlayStation 4 [video game],True
FBA19LMC4ZJF,B01KLSHZWG,1036662769,1,Monster Jam Crush It - PlayStation 4 [video game],True
FBA19LMC4ZJF,B00GUDHUDQ,1038681769,3,Plants vs Zombies - Garden Warfare - Xbox 360 - NEW SEALED [video game],True
FBA19LMC4ZJF,B00ZP9GVH2,1038682766,3,Star Wars Battlefront (Xbox One) [video game],True
FBA19LMC4ZJF,B01KIH8ADS,1039658340,1,NBA 2K17 Standard Edition - PlayStation 3 [video game],True
FBA19LMC4ZJF,B0088I8M10,1041721114,2,Just Dance: Disney Party - Nintendo Wii [video game],True
FBA19LMC4ZJF,B00W8FYFBU,1041857127,1,Star Wars Battlefront - Xbox One [video game],True
FBA19LMC4ZJF,B0051TLAZ4,1043651512,1,LEGO Harry Potter: Years 5-7 - Playstation 3 [video game],True
FBA19LMC4ZJF,B01GWGX74Q,1043846177,1,Just Dance 2017 - Wii [video game],True
FBA19LMC4ZJF,B01AC3ZD06,1048894668,3,Nintendo Selects: Super Mario 3D World - Wii U Standard Edition [video game],True
FBA19LMC4ZJF,B075M5MCDF,1049719405,2,Mario Party: The Top 100 - Nintendo 3DS [video game],True
FBA19LMC4ZJF,B01N1W8PJR,1052397797,1,"Mario Party 10 (Nintendo Wii U, 2015) NEW SEALED",True
FBA19LMC4ZJF,B002BRZ9G0,1052735411,1,New Super Mario Bros. Wii [video game] [video game],True
FBA19LMC4ZJF,B08HTHJ9L2,1053590124,5,Riders Republic PlayStation 4 Standard Edition with free upgrade to the digital PS5 version [video game],True
FBA19LMC4ZJF,B01LDUYTX4,1058619766,2,Mario Sports Superstars - Nintendo 3DS [video game],True
FBA19LMC4ZJF,B00I6E6SH6,1063375674,5,Minecraft – Xbox One [video game],True
FBA19LMC4ZJF,B0B2KSPC2W,1064186103,1,Madden NFL 23 – PlayStation 4 [video game],True
FBA19LMC4ZJF,B09D643D8F,1064901190,1,Call of Duty: Vanguard [video game],True
FBA19LMC4ZJF,B072N865DQ,1068329372,2,ARK: Survival Evolved (Xbox One) [video game],True
FBA19LMC4ZJF,B07K85L726,1068329374,1,Devil May Cry 5 (Xbox One) [video game],True
FBA19LMC4ZJF,B0050SYZ2G,1068811467,2,Kinect Sports Season Two [video game],False
FBA19LMC4ZJF,B01LDUYU60,1068811474,6,Super Mario Maker for Nintendo 3DS - Nintendo 3DS [video game],True
FBA19LMC4ZJF,B0BDT654XQ,1069890474,1,Fortnite - Anime Legends- Xbox Series X [video game],True
FBA19LMC4ZJF,B002I0K9I8,1069890482,1,Tiger Woods PGA TOUR 12: The Masters - Playstation 3 [video game],True
FBA19LMC4ZJF,B07DPZ1WQ9,1069891414,2,Super Mario Party - [Nintendo Switch] [video game],True
FBA19LMC4ZJF,B08M1RYMCF,1070280030,1,My Universe - Pet Clinic: Cats & Dogs (PS4) - PlayStation 4 [video game],True
FBA19LMC4ZJF,B0C5RZRG44,1070280054,1,Mortal Kombat 1 Premium Edition - Xbox Series X [video game],True
FBA19LMC4ZJF,B0973KMCFG,1070474324,1,Just Dance 2022 - Nintendo Switch [video game],True
FBA19LMC4ZJF,B07JMHZMX1,1070474332,1,Minecraft – Xbox One [video game],True
FBA19LMC4ZJF,B00YC7DZ3G,1070474351,1,fifa 16 - Xbox 360 [video game],True
FBA19LMC4ZJF,B000QB05BM,1070891180,1,Mercenaries 2: World in Flames - PC [video game],True
FBA19LMC4ZJF,B072QG6SWN,1070891186,1,FIFA 18 Ronaldo Edition - Xbox One [video game],True
FBA19LMC4ZJF,B00HD4R5WC,1070891189,1,Metal Gear Solid V: Ground Zeroes - Xbox One Standard Edition [video game],True
FBA19LMC4ZJF,B074ZQ9F4S,1070891216,2,Dissidia Final Fantasy NT Steelbook Brawler Edition - PlayStation 4 [video game],True
FBA19LMC4ZJF,B072JZB85B,1071047165,10,FIFA 18 (PS4) [video game],True
FBA19LMC4ZJF,B0087OXXGY,1071047186,1,Harry Potter for Kinect - Xbox 360 [video game],True
FBA19LMC4ZJF,B0794QSXP5,1071133179,1,Dragon Ball Fighterz - Xbox One [video game],True
FBA19LMC4ZJF,B003QWI21S,1071379594,1,New Carnival Games - Nintendo Wii [video game],True
FBA19LMC4ZJF,B096HSJ6PJ,1071517346,1,Battlefield 2042 - PlayStation 5 [video game],True
FBA19LMC4ZJF,B0CBL3NZMJ,1071517352,1,NBA 2K24 Kobe Bryant Edition - Nintendo Switch [video game],True
FBA19LMC4ZJF,B09S3GYF2P,1071744023,1,Demon Slayer: The Hinokami Chronicles - Nintendo Switch [video game],True
FBA19LMC4ZJF,B000SMKONI,1071881580,1,Petz Horsez 2 - PlayStation 2 [video game],True
FBA19LMC4ZJF,B001B1W3JS,1071881581,2,Shaun White Snowboarding - PlayStation 2 [video game],True
FBA19LMC4ZJF,B000HCQJZQ,1072047470,1,Age of Empires III: The WarChiefs Expansion Pack [video game],False
FBA19LMC4ZJF,B003LDKJJ0,1072047474,2,Little League World Series 2010 - Playstation 3 Activision Inc,True
FBA19LMC4ZJF,B07DNZCHJ7,1072047477,1,Just Dance 2019 (PS4) (PS4) [video game],True
FBA19LMC4ZJF,B09GXPQMHN,1072047478,12,My Universe: Doctors and Nurses (PS4) - PlayStation 4 [video game],True
FBA19LMC4ZJF,B099TPXB8D,1072047482,1,The Cruel King and the Great Hero: Storybook Edition - Nintendo Switch [video game],True
FBA19LMC4ZJF,B000HKGD4A,1072050652,1,Rollercoaster Tycoon 3 Platinum - PC [video game],True
FBA19LMC4ZJF,B099JP9NQZ,1072105282,1,Nerf Legends - PlayStation 5 [video game],True
FBA19LMC4ZJF,B000QAVV70,1072105284,1,Mercenaries 2: World in Flames - PlayStation 2 [video game],True
FBA19LMC4ZJF,B00KPY1GX6,1072105285,1,FIFA 15 - PlayStation 3 [video game],True
FBA19LMC4ZJF,B0039R62GW,1072105286,1,Green Day: Rock Band - Playstation 3 [video game],True
FBA19LMC4ZJF,B00KTNSLX6,1072105288,1,Just Dance 2015 - PlayStation 4 Standard Edition [video game],True
FBA19LMC4ZJF,B07SR1KX3T,1072105290,1,Ni no Kuni: Wrath of the White Witch - Nintendo Switch [video game],True
FBA19LMC4ZJF,B0012N94P6,1072105291,1,Madden NFL 09 All-Play - Nintendo Wii [video game],True
FBA19LMC4ZJF,B005VBVQAG,1072105292,1,Devil May Cry Collection [video game],False
FBA19LMC4ZJF,B00319DX4W,1072105293,1,Enslaved: Odyssey To The West - Xbox 360 [video game],True
FBA19LMC4ZJF,B006D3JT2S,1072105294,1,Tiger Woods PGA TOUR 13: The Masters Collector's Edition - Xbox 360 (Collector's Edition) [video game],True
FBA19LMC4ZJF,B00Z9LUCEY,1072105295,1,Dark Souls III - Xbox One Standard Edition [video game],True
FBA19LMC4ZJF,B0C6QK3Q9L,1072105296,3,MX vs ATV Legends Season One - Xbox Series X [video game],True
FBA19LMC4ZJF,B0B5YS24JF,1072105297,6,Nickelodeon Kart Racers 3: Slime Speedway - Xbox Series X [video game],True
FBA19LMC4ZJF,B00104KJ42,5A-D5TX-KFTC,1,Lego Indiana Jones: The Original Adventures - PlayStation 2 [video game],True
FBA19LMC4ZJF,B002I0EPBA,5C-NXES-S9T6,1,Tetris: Axis [video game],False
FBA19LMC4ZJF,B00AXI9WFS,AA-CDU3-1B4B,1,DISNEY INFINITY Starter Pack Xbox 360 [video game],True
FBA19LMC4ZJF,B0088I8M0Q,QD-SLDH-ZFD2,1,Just Dance: Disney Party XBOX 360 [video game],True
FBA19LMC4ZJF,B000OCXK6U,QL-S2F1-GA3M,5,Juiced 2: Hot Import Nights - Playstation 3 [video game],True
FBA19LMC4ZJF,B004MXQ3DY,RE-71N1-T1HR,1,X-Men: Destiny [video game],False
FBA19LMC4ZJF,B07KX13568,SC-M2TA-5WQ6,1,Hello Neighbor Nintendo Switch [video game],True
FBA19LMC4ZJF,B005DVAB14,UA-P8XA-H0KT,2,Nickelodeon Dance - Nintendo Wii [video game],True
FBA19LMC4ZJF,B072JLJ2GB,X9-61VX-A6TL,1,Assassin's Creed Origins - Xbox One Deluxe Edition [video game],True
